gutenberg_id,title,author,gutenberg_author_id,language,gutenberg_bookshelf,rights,has_text,subject_type,V1
21760,The Wonder Island Boys: Adventures on Strange Islands,"Finlay, Roger Thompson",9407,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Castaways -- Juvenile fiction, Islands -- Juvenile fiction"
21763,The Brentons,"Ray, Anna Chapin",1234,en,NA,Public domain in the USA.,TRUE,lcsh,"Husband and wife -- Fiction, Mothers and sons -- Fiction"
21765,"The Metamorphoses of Ovid, Books I-VII",Ovid,2868,en,Best Books Ever Listings,Public domain in the USA.,TRUE,lcsh,"Fables, Latin -- Translations into English, Classical literature, Mythology, Classical -- Poetry, Latin poetry -- Translations into English, Metamorphosis -- Mythology -- Poetry"
21767,Agatha's Husband: A Novel,"Craik, Dinah Maria Mulock",264,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
21768,"A Desert Drama: Being The Tragedy Of The ""Korosko""","Doyle, Arthur Conan",69,en,NA,Public domain in the USA.,TRUE,lcsh,"East and West -- Fiction, Hostages -- Fiction, Egypt -- Social life and customs -- 19th century -- Fiction"
21770,The Author Of Beltraffio,"James, Henry",113,en,NA,Public domain in the USA.,TRUE,lcsh,"United States -- Social life and customs -- Fiction, Americans -- Europe -- Fiction, Europe -- Social life and customs -- Fiction"
21771,Georgina's Reasons,"James, Henry",113,en,NA,Public domain in the USA.,TRUE,lcsh,"United States -- Social life and customs -- Fiction, Americans -- Europe -- Fiction, Europe -- Social life and customs -- Fiction"
21772,The Path Of Duty,"James, Henry",113,en,NA,Public domain in the USA.,TRUE,lcsh,"England -- Social life and customs -- Fiction, Americans -- England -- Fiction"
21782,The Yillian Way,"Laumer, Keith",24817,en,Science Fiction,Public domain in the USA.,TRUE,lcsh,"Retief (Fictitious character) -- Fiction, Short stories, Science fiction"
21787,Shelled by an Unseen Foe,"Fiske, James",8285,en,World War I,Public domain in the USA.,TRUE,lcsh,"World War, 1914-1918 -- Juvenile fiction"
21788,Held Fast For England: A Tale of the Siege of Gibraltar (1779-83),"Henty, G. A. (George Alfred)",1032,en,Children's Fiction,Public domain in the USA.,TRUE,lcsh,"Gibraltar -- History -- Siege, 1779-1783 -- Fiction"
21794,"The Boy from the Ranch; Or, Roy Bradner's City Experiences","Webster, Frank V.",1955,en,NA,Public domain in the USA.,TRUE,lcsh,"Mystery and detective stories, Ranch life -- Juvenile fiction, Thieves -- Juvenile fiction, City and town life -- Juvenile fiction"
21795,"Fred Fearnot's New Ranch
and How He and Terry Managed It","Shackleford, H. K. (Harvey King)",24997,en,NA,Public domain in the USA.,TRUE,lcsh,"Young men -- Juvenile fiction, Ranch life -- Juvenile fiction, Adventure stories"
21797,A Sailor's Lass,"Leslie, Emma",8498,en,Children's Fiction,Public domain in the USA.,TRUE,lcsh,"Foundlings -- Juvenile fiction, Fishers -- Juvenile fiction, Christian life -- Juvenile fiction"
21808,"The House
An Episode in the Lives of Reuben Baker, Astronomer, and of His Wife, Alice","Field, Eugene",238,en,NA,Public domain in the USA.,TRUE,lcsh,"Home ownership -- Fiction, Humorous stories"
21810,The Wonder Island Boys: Treasures of the Islands,"Finlay, Roger Thompson",9407,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Castaways -- Juvenile fiction, Islands -- Juvenile fiction"
21812,"Paul Gerrard, the Cabin Boy","Kingston, William Henry Giles",8659,en,NA,Public domain in the USA.,TRUE,lcsh,"Pirates -- Fiction, Seafaring life -- Fiction, Sailors -- Fiction, Adventure stories, British -- France -- Fiction, Shipwrecks -- Fiction"
21813,The Madman and the Pirate,"Ballantyne, R. M. (Robert Michael)",333,en,"Pirates, Buccaneers, Corsairs, etc.",Public domain in the USA.,TRUE,lcsh,"Children -- Conduct of life -- Juvenile fiction, Sailing -- Juvenile fiction, Islands -- Juvenile fiction, Christian life -- Juvenile fiction, Pirates -- Juvenile fiction, Conduct of life -- Juvenile fiction, Seafaring life -- Juvenile fiction"
21816,The Confidence-Man: His Masquerade,"Melville, Herman",9,en,NA,Public domain in the USA.,TRUE,lcsh,"Satire, Steamboats -- Fiction, Swindlers and swindling -- Fiction, Mississippi River -- Fiction"
21817,"Handy Andy, Volume One
A Tale of Irish Life, in Two Volumes","Lover, Samuel",2365,en,NA,Public domain in the USA.,TRUE,lcsh,Ireland -- Fiction
21821,The Mark Of Cain,"Lang, Andrew",79,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
21823,The Butterfly's Ball and the Grasshopper's Feast,NA,NA,en,Children's Fiction,Public domain in the USA.,TRUE,lcsh,"Insects -- Juvenile fiction, Animals -- Juvenile fiction"
21830,The Little Mixer,"Shearon, Lillian Nicholson",24916,en,NA,Public domain in the USA.,TRUE,lcsh,"Religion -- Juvenile fiction, Christmas -- Juvenile fiction"
21832,The Wonder Island Boys: Conquest of the Savages,"Finlay, Roger Thompson",9407,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Castaways -- Juvenile fiction, Islands -- Juvenile fiction"
21834,The Black Colonel,"Milne, James",7025,en,NA,Public domain in the USA.,TRUE,lcsh,"Scotland -- History -- 18th century -- Fiction, Love stories"
21836,"The Tale of Jasper Jay
Tuck-Me-In Tales","Bailey, Arthur Scott",1842,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Birds -- Juvenile fiction, Conduct of life -- Juvenile fiction, Animals -- Juvenile fiction"
21838,"Which? Or, Between Two Women","Daudet, Ernest",24919,en,NA,Public domain in the USA.,TRUE,lcsh,"Triangles (Interpersonal relations) -- Fiction, France -- History -- Revolution, 1789-1799 -- Fiction"
21841,"The Saddle Boys in the Grand Canyon
or The Hermit of the Cave","Carson, James",8483,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Grand Canyon (Ariz.) -- Juvenile fiction, Arizona -- Juvenile fiction"
21842,"The Boy Scouts of Lenox; Or, The Hike Over Big Bear Mountain","Webster, Frank V.",1955,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Boy Scouts -- Juvenile fiction, Boy Scouts of America -- Juvenile fiction, Mystery and detective stories, Mountains -- Juvenile fiction, Thieves -- Juvenile fiction, Hiking -- Juvenile fiction"
21844,"The Tale of Turkey Proudfoot
Slumber-Town Tales","Bailey, Arthur Scott",1842,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Turkeys -- Juvenile fiction, Animals -- Juvenile fiction, Conduct of life -- Juvenile fiction"
21845,"The Tale of Peter Mink
Sleepy-Time Tales","Bailey, Arthur Scott",1842,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Minks -- Juvenile fiction, Animals -- Juvenile fiction"
21846,"Crowded Out o' Crofield; or, The Boy who made his Way","Stoddard, William Osborn",3475,en,Children's Fiction,Public domain in the USA.,TRUE,lcsh,Conduct of life -- Juvenile fiction
21847,Dr. Wortle's School,"Trollope, Anthony",324,en,NA,Public domain in the USA.,TRUE,lcsh,"Classicists -- Fiction, Married people -- Fiction, Americans -- England -- Fiction, School principals -- Fiction, Extortion -- Fiction, Domestic fiction, England -- Fiction"
21850,"A Little Norsk; Or, Ol' Pap's Flaxen","Garland, Hamlin",1034,en,NA,Public domain in the USA.,TRUE,lcsh,"Frontier and pioneer life -- Dakota Territory -- Fiction, Orphans -- Fiction, Single fathers -- Fiction"
21854,The Woman in Black,"Bentley, E. C. (Edmund Clerihew)",968,en,NA,Public domain in the USA.,TRUE,lcsh,"Detective and mystery stories, Trent, Philip (Fictitious character) -- Fiction"
21857,Joyce's Investments: A Story for Girls,"Newberry, Fannie E. (Fannie Ellsworth)",2003,en,NA,Public domain in the USA.,TRUE,lcsh,"Children's stories, Girls -- Juvenile fiction"
21858,The Daughters of Danaus,"Caird, Mona",24933,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
21861,"The Doll and Her Friends
or Memoirs of the Lady Seraphina","Maitland, Julia Charlotte",9579,en,NA,Public domain in the USA.,TRUE,lcsh,"Conduct of life -- Juvenile fiction, Dolls -- Juvenile fiction, Children's stories"
21863,Derrick Sterling: A Story of the Mines,"Munroe, Kirk",1480,en,NA,Public domain in the USA.,TRUE,lcsh,Coal mines and mining -- Juvenile fiction
21867,Afterwards,"Rhodes, Kathlyn",24851,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
21868,French and Oriental Love in a Harem,"Uchard, Mario",24940,en,NA,Public domain in the USA.,TRUE,lcsh,Harems -- Fiction
21870,Luna Benamor,"Blasco Ibáñez, Vicente",647,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
21871,Adventures in the Far West,"Kingston, William Henry Giles",8659,en,NA,Public domain in the USA.,TRUE,lcsh,"Natural history -- Juvenile fiction, Outdoor life -- Juvenile fiction, Conduct of life -- Juvenile fiction, Animals -- Juvenile fiction, Youth -- Conduct of life -- Juvenile fiction, Adventure and adventurers -- Juvenile fiction, Indians of North America -- Juvenile fiction, Friendship -- Juvenile fiction"
21873,Planet of the Damned,"Harrison, Harry",25395,en,Science Fiction,Public domain in the USA.,TRUE,lcsh,"Human-alien encounters -- Fiction, Life on other planets -- Fiction, Science fiction"
21876,Mary Louise and the Liberty Girls,"Baum, L. Frank (Lyman Frank)",42,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Mystery and detective stories, Middle West -- Juvenile fiction, Teenage girls -- Juvenile fiction, Traitors -- Juvenile fiction, Burrows, Mary Louise (Fictitious character) -- Juvenile fiction, World War, 1914-1918 -- War work -- Juvenile fiction, Liberty bonds -- Juvenile fiction"
21879,The Sins of Séverac Bablon,"Rohmer, Sax",110,en,NA,Public domain in the USA.,TRUE,lcsh,Mystery fiction
21882,The House of Torchy,"Ford, Sewell",7287,en,NA,Public domain in the USA.,TRUE,lcsh,"Married people -- Fiction, New York (N.Y.) -- Fiction, Humorous stories"
21883,We Three,"Morris, Gouverneur",1721,en,NA,Public domain in the USA.,TRUE,lcsh,"Married people -- Fiction, Triangles (Interpersonal relations) -- Fiction, United States -- Social life and customs -- 20th century -- Fiction"
21884,The Faithless Parrot,"Bennett, Charles H. (Charles Henry)",24951,en,Children's Picture Books,Public domain in the USA.,TRUE,lcsh,"Pets -- Juvenile fiction, Animals -- Juvenile fiction, Conduct of life -- Juvenile fiction, Courtship -- Juvenile fiction"
21886,Prisoners of Hope: A Tale of Colonial Virginia,"Johnston, Mary",695,en,NA,Public domain in the USA.,TRUE,lcsh,"Virginia -- History -- Colonial period, ca. 1600-1775 -- Fiction"
21887,Blacksheep! Blacksheep!,"Nicholson, Meredith",4371,en,NA,Public domain in the USA.,TRUE,lcsh,"Fiction, Adventure stories"
21888,"Canoe Boys and Campfires; Or, Adventures on Winding Waters","Graydon, William Murray",24953,en,NA,Public domain in the USA.,TRUE,lcsh,"Canoes and canoeing -- Juvenile fiction, Boys -- Juvenile fiction"
21893,Patsy,"Crockett, S. R. (Samuel Rutherford)",1590,en,NA,Public domain in the USA.,TRUE,lcsh,"Love stories, Scotland -- Fiction"
21894,"The Rover Boys at Colby Hall; or, The Struggles of the Young Cadets","Stratemeyer, Edward",1626,en,School Stories/Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Schools -- Fiction, Military education -- Fiction"
21897,An Incident on Route 12,"Schmitz, James H.",24957,en,Science Fiction,Public domain in the USA.,TRUE,lcsh,"Human-alien encounters -- Fiction, Science fiction, Short stories, Criminals -- Fiction"
21899,"A Rip Van Winkle Of The Kalahari
And Other Tales of South-West Africa","Cornell, Frederick Carruthers",24958,en,South Africa/Africa,Public domain in the USA.,TRUE,lcsh,Africa -- Fiction
21901,The Birthday Party: A Story for Little Folks,"Optic, Oliver",260,en,Children's Fiction,Public domain in the USA.,TRUE,lcsh,"Charity -- Juvenile fiction, Children's stories, Conduct of life -- Juvenile fiction, Play -- Juvenile fiction, Parent and child -- Juvenile fiction, Birthdays -- Juvenile fiction, Children -- Death -- Religious aspects -- Juvenile poetry"
21903,The Californians,"Atherton, Gertrude Franklin Horn",263,en,NA,Public domain in the USA.,TRUE,lcsh,"Upper class -- Fiction, Western stories, California -- Fiction, San Francisco (Calif.) -- Fiction"
21908,Chums of the Camp Fire,"Leslie, Lawrence J.",2253,en,NA,Public domain in the USA.,TRUE,lcsh,"Boys -- Juvenile fiction, Camping -- Juvenile fiction"
21910,Mitch Miller,"Masters, Edgar Lee",584,en,NA,Public domain in the USA.,TRUE,lcsh,Boys -- Fiction
21913,The Talking Leaves: An Indian Story,"Stoddard, William Osborn",3475,en,Children's Fiction,Public domain in the USA.,TRUE,lcsh,Indians of North America -- Fiction
21928,Light Freights,"Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Humorous stories, English, River life -- Fiction, England -- Social life and customs -- Fiction"
21929,A Master Of Craft,"Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"England -- Social life and customs -- Fiction, Ship captains -- Fiction, Betrothal -- Fiction, Seafaring life -- Fiction"
21930,Salthaven,"Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Love stories, Ship captains -- Fiction"
21931,Sea Urchins,"Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Seafaring life -- Fiction, Humorous stories, English, Sailors -- Fiction"
21932,Embarrassments,"James, Henry",113,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
21934,The Gold Of Fairnilee,"Lang, Andrew",79,en,NA,Public domain in the USA.,TRUE,lcsh,Fairy tales
21935,"Prince Prigio
From ""His Own Fairy Book""","Lang, Andrew",79,en,Children's Literature,Public domain in the USA.,TRUE,lcsh,"Fairy tales, Children's stories"
21942,Dickory Dock,"Meade, L. T.",1621,en,Children's Fiction,Public domain in the USA.,TRUE,lcsh,"Brothers and sisters -- Juvenile fiction, Conduct of life -- Juvenile fiction, Children -- Conduct of life -- Juvenile fiction"
21944,The Pleasant Street Partnership: A Neighborhood Story,"Leonard, Mary Finley",6037,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
21949,"Hubert's Wife
A Story for You","Lee, Minnie Mary",24987,en,NA,Public domain in the USA.,TRUE,lcsh,"Catholics -- Fiction, Christian fiction"
21953,"Aurelian; or, Rome in the Third Century","Ware, William",2937,en,Historical Fiction,Public domain in the USA.,TRUE,lcsh,"Rome -- History -- Aurelian, 270-275 -- Fiction, Historical fiction, Tadmur (Syria) -- Fiction, Epistolary fiction"
21955,"The Secret Wireless; Or, The Spy Hunt of the Camp Brady Patrol","Theiss, Lewis E. (Lewis Edwin)",4662,en,NA,Public domain in the USA.,TRUE,lcsh,"World War, 1914-1918 -- Fiction"
21958,Frank Merriwell's Races,"Standish, Burt L.",3848,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Yale University -- Juvenile fiction, College students -- Juvenile fiction, Sports -- Juvenile fiction"
21959,"Letters from a Self-Made Merchant to His Son
Being the Letters written by John Graham, Head of the House
of Graham & Company, Pork-Packers in Chicago, familiarly
known on 'Change as ""Old Gorgon Graham,"" to his Son,
Pierrepont, facetiously known to his intimates as ""Piggy.""","Lorimer, George Horace",4228,en,"Bestsellers, American, 1895-1923",Public domain in the USA.,TRUE,lcsh,"Epistolary fiction, Didactic fiction, Chicago (Ill.) -- Fiction, Merchants -- Fiction, Men -- Conduct of life -- Fiction, Social ethics -- Fiction, Fathers and sons -- Fiction"
21960,Blue Bonnet's Ranch Party,NA,NA,en,NA,Public domain in the USA.,TRUE,lcsh,"Texas -- Juvenile fiction, Girls -- Juvenile fiction"
21963,"Halsey & Co.
or, The Young Bankers and Speculators","Shackleford, H. K. (Harvey King)",24997,en,NA,Public domain in the USA.,TRUE,lcsh,"Boys -- Juvenile fiction, Wall Street (New York, N.Y.) -- Juvenile fiction"
21968,The Finer Grain,"James, Henry",113,en,NA,Public domain in the USA.,TRUE,lcsh,American fiction -- 19th century
21969,The Outcry,"James, Henry",113,en,NA,Public domain in the USA.,TRUE,lcsh,"Painting -- Expertising -- Fiction, Art dealers -- Fiction, Painting -- Collectors and collecting -- Fiction, Romans à clef, Art historians -- Fiction"
21970,The Scarlet Plague,"London, Jack",120,en,NA,Public domain in the USA.,TRUE,lcsh,"Science fiction, End of the world -- Fiction, Plague -- Fiction"
21971,A Son Of The Sun,"London, Jack",120,en,NA,Public domain in the USA.,TRUE,lcsh,"Ship captains -- Fiction, Adventure stories, American, Americans -- Oceania -- Fiction, Oceania -- Fiction, Autobiographical fiction, American, Sea stories, American"
21975,The Barbadoes Girl: A Tale for Young People,"Hofland, Mrs. (Barbara)",25003,en,NA,Public domain in the USA.,TRUE,lcsh,Conduct of life -- Juvenile fiction
21979,"For Name and Fame; Or, Through Afghan Passes","Henty, G. A. (George Alfred)",1032,en,Children's Fiction,Public domain in the USA.,TRUE,lcsh,Afghan Wars -- Juvenile fiction
21980,"Motor Boat Boys Mississippi Cruise; or, The Dash for Dixie","Arundel, Louis",25007,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Mississippi River -- Juvenile fiction, Motorboats -- Juvenile fiction"
